33525:2068,3177,9354,9289,2337,1790,247,44,3789,1435,
33527:111083,72856,111030,46536,114682,76995,92252,55933,120289,59824,
33528:1069,97,1693,675,1050,1604,3088,3223,729,357,
33539:2030,146,347,225,17,1550,302,616,654,58,
33541:168,1460,1326,463,5738,719,2153,5480,14754,984,
33547:71327,73672,103359,32177,4732,85486,76444,62362,26929,14694,
33554:6160,7824,22612,16686,58750,1192,62870,74705,28576,62424,
33557:40,1730,3177,10039,4308,2337,1023,2275,5097,2139,
33561:441,1002,710,2715,8928,4513,1744,1340,3618,13,
33582:262,5663,81,17,76,616,4686,921,1790,30598,
33590:17,224,182,302,616,654,407,650,58,29,
33614:4239,7703,2068,4708,2292,3737,4453,10220,19203,331,
33615:17,84,518,302,1102,616,654,58,650,5998,
33616:840,605,2021,8199,3578,2946,3704,157,2399,262,
33621:6160,7824,16686,22612,58750,1192,62870,28576,62424,74705,
33652:41721,54081,68148,19140,24675,123208,72660,85190,95276,119882,
33701:3177,7037,8167,10048,25910,367,2520,12332,4575,3054,
33702:2848,1604,2088,2266,22980,3249,13294,11571,9514,10162,
33707:96,780,1749,229,140,3423,3137,81,2967,1888,
33721:3176,2337,7680,4239,2194,385,1460,1803,1326,3484,
33722:1002,441,2715,2028,8928,13,4696,1340,6186,5122,
33737:17,224,302,654,616,58,1245,650,76,62,
33752:69426,73684,88158,69882,101370,120428,93906,92505,65192,67398,
33783:3177,219,2337,3789,1902,8066,2068,6411,297,1267,
33787:81,780,3423,140,7211,986,2241,1888,229,2379,
33789:94688,68475,77796,53551,51695,116560,91538,89418,119584,71847,
33807:168,984,463,8860,1528,5738,661,5480,574,1400,
33808:2265,1913,1867,574,6901,984,8860,661,463,2103,
33809:6901,2414,2677,352,117,731,1462,1050,226,367,
33837:56134,123140,71659,76000,106572,85348,86179,120267,45236,106810,
33841:116121,56819,109142,61046,68043,122118,76657,104750,86256,86575,
33844:4308,76,698,2312,1696,564,17,2139,1787,1730,
33859:79216,87945,82754,53719,49585,21618,116088,79117,62561,104692,
33866:103895,67723,30969,120054,119973,75533,104648,7107,111802,10390,
33868:2200,17,302,65,8,327,1410,1287,654,5567,
33869:533,4671,8772,5975,3034,7622,7334,7926,6311,9435,
33874:787,925,17,431,1772,302,12586,654,1471,4802,
33884:533,8772,6311,7926,603,10981,3034,9054,3150,4889,
33910:429,225,1245,273,947,61,17,94,1558,616,
33921:103956,101281,8428,59904,99463,33433,112354,79647,44821,39740,
33988:27267,66540,76066,77491,45651,112468,106700,53511,93305,77484,
33998:3176,4239,7680,273,1803,200,3514,8199,4453,18045,
34022:106152,97517,67479,83545,70902,22595,47681,91623,92225,93354,
34027:225,429,719,168,696,2318,463,8627,11008,17,
34041:1099,2200,1804,486,2292,70,1127,17,58,530,
34048:2265,1913,901,2848,347,2406,5468,76,6387,17,
34054:121535,54809,114207,113200,75185,49597,48278,96103,24773,100103,
34068:875,1187,17,899,48,891,1389,1057,84,302,
34092:224,62,17,302,616,654,58,76,650,29,
34093:162,354,364,17,302,654,616,58,29,8213,
34105:385,805,5726,2399,1754,3250,1787,33223,22801,28166,
34106:9354,225,840,2548,5767,3307,2021,81,2414,731,
34119:6160,7824,16686,22612,58750,1192,62870,62424,28576,74705,
34124:17,302,58,616,29,84,1102,76,354,650,
34148:17,736,616,1069,698,40,650,302,8,2414,
34172:429,96,605,1499,353,1417,2268,1709,4708,18,
34174:1344,1069,787,780,17,32,5117,1389,4542,5287,
34179:285,17,302,654,58,616,29,76,84,596,
34188:84,58,866,1102,361,138,616,76,736,650,
34227:236,45,1348,62,1847,1276,97,155,650,17,
34292:17,616,302,650,654,58,76,564,542,29,
34293:12957,17899,82567,112393,31625,122855,84567,22319,54652,87218,
34304:17,4268,302,616,8,15,58,1744,654,1119,
34309:2848,2266,2088,729,3249,22980,1730,2121,13294,9514,
34318:21602,93271,21856,104139,109199,77425,104182,37377,107671,66005,
34335:117201,20397,108829,100890,89443,109003,114159,47920,77542,114948,
34341:168,719,2318,463,984,5738,5480,1528,2153,8860,
34347:873,353,3514,4481,1951,239,2268,1957,22,1131,
34350:533,5975,6311,8772,7926,603,1397,10981,3034,3150,
34378:953,116,1558,790,17,418,749,1871,44,3307,
34398:168,2337,1460,719,3177,1326,5738,2275,2153,14754,
34403:262,616,5663,81,17,76,4686,302,921,1851,
34421:302,3039,953,84,866,650,899,36136,301,1127,
34433:168,719,463,984,5738,5480,661,8860,1528,2153,
34468:81,229,3137,2241,5767,1749,17,3423,3516,731,
34470:17,76,654,302,29,616,58,5328,2406,70,
34492:17,564,302,698,1069,2139,866,650,361,40,
34498:3177,1730,294,7037,2715,10048,2414,8167,1604,729,
34499:1730,1696,805,2194,3484,8384,2008,2139,2399,5726,
34511:1357,3841,12617,3,2618,30,449,302,2868,17,
34512:168,2318,5480,8860,1400,1528,76,5738,661,760,
34523:73985,102708,103856,107705,50060,112028,85429,122562,62877,80940,
34527:3423,17,780,3137,262,226,76,5767,986,1884,
34529:591,302,58,654,861,76,650,3039,1550,483,
34541:931,710,1208,1460,17,1825,1091,873,947,4755,
34552:2703,378,500,11808,4308,931,924,11310,6589,509,
34553:891,3389,1187,899,116,48,17,749,875,1119,
34579:1069,46,364,3307,591,3789,1957,1709,11015,7608,
34594:568,787,508,17,226,1410,70,1119,29,354,
34603:1913,2848,6387,347,76,17,31633,22856,361,5363,
34628:719,1446,3522,4453,5048,5465,431,1690,15337,2406,
34632:1772,5956,2631,9313,2326,4508,167,12435,12236,3265,
34681:3176,7680,4239,1803,3514,1164,200,4453,18045,601,
34697:245,1099,3233,17,347,4364,1164,4268,2121,302,
34698:353,2268,1951,605,3514,4487,17,1703,22,5048,
34702:1239,4239,4268,2955,402,3737,8715,2559,5587,4413,
34703:83763,94569,107823,57628,104692,55025,80939,102679,97906,98803,
34709:6901,40,2528,4146,8783,2946,5357,12093,8129,6117,
34710:1245,97,675,3235,182,1693,3088,17,650,1140,
34717:21643,8810,11473,4230,22201,9144,63462,29002,71449,84852,
34740:302,654,616,29,289,650,866,101,285,322,
34741:7266,21226,21643,8810,19876,6542,44151,16023,7200,23433,
34742:236,409,17,302,616,58,654,76,45,650,
34753:441,1002,710,2715,8928,4513,371,2028,1744,3618,
34794:238,787,327,15,1119,518,17,29,1462,302,
34820:500,6491,17,2946,785,18239,76,81,226,3484,
34833:116,1558,17,749,790,9354,418,1871,8199,44,
34837:65541,3813,45159,49016,70303,71868,21033,71661,71953,109925,
34839:168,2337,1326,5738,719,2153,2318,14754,463,5480,
34868:68183,110048,111297,107036,119187,120117,121062,20175,67121,45504,
34885:12586,441,605,840,1002,8928,5145,21380,7422,4275,
34895:55456,111083,76995,111030,101599,29397,77874,47298,115926,110245,
34896:1730,6901,10039,238,2312,262,1787,698,40,14237,
34901:6503,2021,1344,2406,5738,826,1460,5287,1787,3847,
34906:96491,84564,110935,56584,110691,37555,96237,61630,73714,108079,
34917:7266,21226,21643,8810,16023,13391,7200,23433,44151,6542,
34936:840,2548,1352,4755,273,157,3196,189,197,10541,
34973:40,826,2337,3177,1460,385,1787,2600,14147,6303,
34974:17,654,616,29,650,76,84,1102,8,6,
34976:69441,62240,29385,118167,20565,48096,108689,99562,15760,50236,
34978:285,17,2092,616,1069,58,302,564,654,1239,
35005:17,76,8,81,302,564,70,58,650,616,
35021:2703,3789,131,1200,17,1208,179,3841,1023,1382,
35026:82874,55086,119078,47751,51901,103725,92654,38263,61603,96772,
35086:1804,554,568,4174,931,73,530,58,4669,289,
35087:17,302,654,616,76,29,8,394,645,564,
35092:947,826,899,239,17,364,1558,1696,1086,48,
35127:100999,86785,65407,119546,119426,58436,88991,11727,91258,47540,
35150:17,616,302,654,58,8,564,15,29,518,
35151:17,289,58,302,616,654,8,84,518,554,
35166:9354,3307,5767,1709,3137,731,2414,1435,4453,37773,
35167:4755,1352,1527,189,3107,441,840,2880,1712,10041,
35176:81,986,3423,1749,140,2241,780,7211,3137,1888,
35211:9354,1884,2946,5767,1131,3137,140,4146,986,4194,
35212:6503,2021,46,398,787,5287,131,17,1127,4292,
35214:1696,1730,500,2194,3484,262,8384,2399,2139,2008,
35229:81552,53080,14868,14632,5249,14609,6081,92225,55472,88795,
35231:17,780,3137,2241,262,226,76,5767,986,1884,
35241:441,1002,2715,710,8928,4513,1744,1340,2028,3618,
35244:899,2162,48,875,1187,650,17,1405,780,6450,
35251:3176,7680,4239,1803,200,3514,18045,601,34242,1164,
35255:98700,35017,30571,78357,59449,24456,120047,52886,68874,115351,
35274:15979,34706,71473,114509,82508,120879,111024,93769,3109,86883,
35275:1352,1527,189,3107,2880,3172,10041,4825,1712,6434,
35289:98603,93542,86066,87267,77770,66219,80835,95100,27722,44147,
35296:77251,24852,12213,62815,122139,97624,91908,26119,70932,118056,
35297:669,378,931,1592,11808,8322,1002,11404,1539,3704,
35311:4239,7703,2068,4708,3737,2292,4453,10220,331,19203,
35332:616,17,654,58,302,564,76,542,650,8,
35348:17,361,591,654,302,58,29,76,356,861,
35365:84,1102,302,654,616,101,354,289,5998,3039,
35380:17,302,58,591,29,650,76,861,84,8,
35429:6160,7824,22612,16686,58750,1192,62870,74705,62424,28576,
35448:378,1099,6901,431,1164,3233,327,5567,2031,1208,
35456:7334,1131,1077,3039,3137,9594,7468,4671,12586,5512,
35495:3177,4339,2068,1099,7037,176,3137,4453,45,1435,
35510:9354,2068,6503,247,7021,1790,10492,17567,19871,3789,
35518:780,81,3423,2241,3137,1749,7211,7680,5767,3374,
35525:70,17,76,81,302,654,616,138,58,986,
35558:8725,8322,11008,24425,11072,924,24933,4686,9674,6856,
35572:17,302,654,58,616,29,76,84,650,596,
35574:62,327,1410,301,17,2200,1499,1276,302,76,
35576:114479,16316,84849,115461,82902,59999,93958,116936,52557,79599,
35582:378,899,48,2162,1187,17,875,138,294,354,
35593:96,225,394,10406,675,6901,2414,10291,331,591,
35623:875,899,48,1187,17,6450,1119,4420,302,84,
35676:5975,6311,7926,3034,603,10981,4671,1397,2510,7622,
35688:302,654,17,58,29,616,726,6,285,84,
35690:76675,31162,102075,50956,88566,33037,52300,61393,112560,39643,
35691:91506,45091,46900,37369,70476,64267,58400,107192,120423,109473,
35730:6160,7824,16686,22612,58750,1192,62870,28576,62424,74705,
35746:8234,63747,96857,95847,101690,112428,59153,24725,88555,81404,
35757:3176,7680,4239,1803,1023,200,30,18045,162,34242,
35771:8,17,356,1102,736,780,518,302,81,8213,
35788:38263,104398,99897,34964,81301,79745,110341,59797,122933,97319,
35806:17,101,58,654,302,616,518,8,554,84,
35820:6160,7824,16686,22612,1192,58750,62870,28576,62424,74705,
35826:302,17,495,654,29,58,616,837,84,1476,
35850:1023,2512,6759,1140,17,5048,834,1168,302,3841,
35859:8384,826,385,2194,2399,1696,2008,3484,9289,3131,
35893:29251,25875,54799,110437,57382,108468,51728,112605,66498,104814,
35900:944,17,616,302,58,654,8,3307,430,29,
35901:98940,97906,72654,108185,54654,78210,33091,93967,91918,112276,
35932:719,97,9289,168,3159,15657,546,1709,3081,780,
35941:226,302,899,84,1462,3039,866,138,736,2582,
35969:168,719,5738,463,1326,2153,984,1460,14754,2318,
35970:6160,16686,22612,58750,7824,1192,62870,74705,62424,28576,
35982:4308,81,226,2379,2967,6545,70,17,1884,3423,
35989:2548,840,157,3196,1002,197,3307,10541,8069,5111,
35990:48724,45,4372,7821,8715,32114,8349,5904,8686,5726,
35999:4671,8772,3034,7622,7926,9435,7334,12861,5975,1696,
36064:96550,15277,92185,67964,72482,107124,73295,82697,103546,79316,
36123:378,4308,1592,11310,11808,2337,1326,1535,32193,11404,
36135:17,564,302,698,866,2139,650,361,654,168,
36176:85998,28344,63747,99942,83359,107446,118643,87739,13854,57813,
36179:17,616,654,302,58,650,2946,46,29,1511,
36185:40,1730,4308,10039,2337,1696,3177,5097,3568,2275,
36193:90334,119584,94662,71124,101809,52202,15817,53946,51695,77796,
36196:2162,8,1119,875,947,17,500,1389,6450,1057,
36210:110786,20106,68108,61825,40573,73390,32012,107595,117252,59286,
36216:2337,1326,1460,14754,2579,5738,297,1091,352,2275,
36221:87375,107396,102095,110455,34033,59279,83910,120580,38810,34103,
36225:67135,106088,59028,117252,37969,73390,85141,109803,98808,83637,
36242:77434,103956,39740,75659,8428,101283,101281,112111,117205,93260,
36258:3177,2337,1730,219,1460,2715,1002,10039,5738,1784,
36261:83892,60541,118905,44271,48811,32614,84894,13659,104056,120223,
36268:840,2548,4755,1352,157,3196,197,189,10541,8069,
36313:616,17,58,654,302,162,29,6,1832,2092,
36315:8199,2337,1867,696,441,20069,8928,1348,4032,2318,
36319:441,1002,710,4513,2715,6315,1340,13,3618,1744,
36330:441,8199,8928,1002,1867,6315,2337,483,4513,20069,
36342:273,1550,1023,97,17,2946,616,826,302,58,
36355:226,568,6,17,1023,302,654,58,29,616,
36358:17,616,302,650,58,654,76,564,542,29,
36375:31162,31440,33037,50956,102075,39643,76675,97872,82594,8943,
36385:840,931,225,157,3196,2337,8069,197,1460,10541,
36393:110884,104430,118319,97074,68169,96419,100655,14886,48023,65474,
36418:57313,32770,95145,23274,91379,61833,71403,70628,65326,53465,
36419:3423,17,262,3137,780,2241,76,226,5767,986,
36420:17,616,58,654,1196,302,953,650,32,418,
36468:302,17,654,58,616,84,354,1102,285,866,
36470:2265,2848,6901,17,2406,76,6387,31633,22856,1149,
36471:901,546,802,385,1069,15657,3902,3288,3348,704,
36488:901,238,1245,409,486,225,2030,17,1592,58,
36499:1913,2848,6387,76,347,17,31633,22856,361,5363,
36508:394,294,97,1001,1462,302,348,3841,17,61,
36561:273,1245,1550,17,190,8,58,302,654,616,
36563:168,12586,5738,44,3137,5767,7334,12022,463,719,
36564:986,4308,81,1884,2967,2379,6545,226,1749,3423,
36585:168,2337,1326,5738,719,2153,2318,14754,463,5480,
36595:17,58,302,654,591,861,76,8,650,84,
36607:226,361,84,17,650,866,774,1827,2696,2714,
36620:1352,1527,189,3107,2880,3172,10041,4825,1712,23191,
36642:182,483,17,2512,302,654,616,224,58,76,
36656:56134,36071,71673,41703,87415,73245,84269,78497,88530,99522,
36689:81120,35747,110416,81716,36131,72662,27203,41562,37769,18642,
36696:669,8725,8322,11008,24425,11072,24933,924,4686,16965,
36708:378,1245,486,65,1382,17,4308,616,58,3101,
36723:931,1539,3704,774,17,2696,1827,2714,873,2403,
36727:986,4308,81,2379,1749,3423,2967,1884,1888,226,
36730:225,8725,696,2092,17,8627,76,302,17892,616,
36790:21896,417,63140,93063,89698,71449,68288,84852,47458,50333,
36797:1790,1287,1965,4339,2200,17,508,375,327,6793,
36902:76,17,564,4,40,2139,81,1069,616,10048,
36948:1050,1651,4708,4146,1644,10549,2528,1030,1001,29159,
36960:17,616,302,654,58,8,542,518,29,84,
36961:118652,37216,111587,31003,122032,52337,101597,75387,45180,73816,
36966:7266,21643,8810,21226,16023,7200,23433,19876,6542,44151,
36979:25411,104742,39107,93841,30102,62130,44108,80891,41195,90096,
37050:398,2512,239,1957,394,1239,4481,17,999,873,
37053:669,8725,8322,11008,24425,11072,24933,924,4686,16965,
37054:104328,118652,118544,79319,75698,73081,91258,92492,73518,32325,
37058:866,17,70,254,7087,81,3645,1884,225,1790,
37078:81,780,3137,441,3423,5767,2241,1749,7211,229,
37088:81,780,3137,1749,3423,7211,5767,229,140,3374,
37143:38862,90203,119336,70969,121716,90643,80931,66545,99647,120935,
37160:4755,1352,1527,189,3107,2880,3172,10041,4825,1712,
37165:17,84,518,302,1102,616,654,58,650,101,
37175:17,654,302,58,616,29,650,84,8,542,
37177:3034,7926,8772,4671,10981,7622,5975,6311,9435,533,
37178:7266,8810,21643,21226,23433,7200,16023,44151,6542,19876,
37212:1348,17,901,2266,2088,554,3249,22980,13294,11571,
37222:510,17,616,302,654,58,1276,162,564,8,
37240:7266,21643,8810,21226,16023,7200,23433,6542,19876,44151,
37255:118355,7934,50036,49464,119255,49305,47082,89663,45526,90566,
37266:118817,92964,77072,102002,62142,94713,5678,44209,90225,104029,
37272:73012,104692,104500,96224,83763,68793,31614,92766,56158,105730,
37291:2548,157,3196,197,9354,10541,8069,27070,5111,3307,
37308:111120,99723,94531,10667,102469,93271,114434,37377,57779,56134,
37313:87457,57583,105736,122955,63956,117345,94333,37969,64544,69108,
37342:17,654,302,616,58,29,542,650,61,6,
37358:273,285,409,190,17,654,45,1102,116,302,
37380:6160,7824,22612,58750,1192,62424,28576,15781,906,7129,
37389:168,463,984,5738,5480,661,1528,2153,8860,1400,
37398:709,8725,347,2092,429,17,1804,358,924,1239,
37399:168,1460,1326,5738,3177,2153,14754,2318,719,5480,
37404:866,17,302,654,76,254,58,616,650,29,
37443:4308,2703,7006,17,1589,1991,76,1592,508,4261,
37446:7266,21643,8810,21226,16023,7200,23433,19876,44151,6542,
37480:262,94,1410,116,17,1405,616,302,301,2512,
37501:500,226,70,17,2292,76,81,6491,5812,6916,
37515:302,3039,953,84,650,138,36136,899,1127,616,
37516:17,58,302,654,591,861,76,8,650,84,
37521:6160,7824,22612,58750,16686,1192,62870,74705,15781,28576,
37523:986,358,698,2030,285,146,17,70,2967,302,
37530:65,931,17,119,1539,1764,2200,76,1287,302,
37570:32114,19831,6160,18735,2896,13977,68804,86224,67943,14958,
37585:119526,53980,31691,32904,3340,91648,73389,8984,119855,88883,
37588:103618,71283,18262,83462,110128,103593,118255,70003,9787,87116,
37606:2142,774,2696,1827,2714,2403,1524,3506,3207,245,
37666:8044,29130,98073,40019,100331,84096,117345,85913,55940,74501,
37676:302,17,654,616,58,76,29,650,1871,8,
37692:86179,97858,86388,1862,86815,42472,84269,78497,87390,77425,
37701:17,302,654,58,84,354,616,1102,70,650,
37708:105421,48752,108868,110142,94083,87819,7704,86000,58065,113780,
37731:4708,568,2512,675,331,5169,1348,8231,219,8066,
37735:9354,2068,6503,247,7021,1790,10492,17567,19871,3789,
37753:698,1696,1344,2414,2312,40,4146,6545,4,9289,
37767:110656,58515,96055,97425,117674,67486,112103,54575,77913,88661,
37790:29571,91021,19583,21257,42839,82596,6530,83819,9044,73649,
37816:840,157,3196,197,3307,8069,10541,5111,27070,5627,
37849:32991,101557,75237,39310,83201,6557,47337,108697,72580,8656,
37876:7266,21226,21643,8810,16023,7200,23433,13391,19876,44151,
37878:103736,105423,18015,101070,79919,100551,120096,68043,87098,37081,
37910:93155,19139,96646,115523,84245,61421,116903,72498,113978,18198,
37911:6774,4372,1131,1164,1007,10291,375,15695,21028,2008,
37912:90813,16466,58419,29257,84881,77982,105983,70848,52486,38088,
37918:122794,54435,19438,34399,37456,69766,39225,69371,89528,106078,
37924:109473,46900,55224,89041,58589,107190,120423,88200,43147,45091,
37934:302,654,354,58,84,3855,29,3039,1102,8,
37971:61,17,674,97,654,302,616,15,4268,322,
37987:62,358,322,780,861,17,262,6,1348,1410,
37988:226,70,301,302,58,17,654,76,1462,616,
37989:5975,6311,8772,603,7926,1397,10981,2510,9054,13341,
38028:98612,16844,110306,96598,8323,10720,15401,117782,27292,81022,
38029:168,719,2318,463,5738,984,5480,1326,2153,1528,
38037:106024,45474,71911,4679,42934,68389,76280,106427,94756,2296,
38057:2512,1644,3214,3737,3159,1709,45,1693,3233,7703,
38073:947,62,358,17,61,486,294,301,8,1245,
38080:500,40,358,2139,76,385,1730,10039,17,361,
38088:168,2318,463,984,5738,5480,661,1528,2153,8860,
38108:17,1102,302,8,654,518,354,616,29,58,
38168:168,719,984,463,2318,661,8860,5480,1400,1528,
38216:52337,113277,34552,665,59088,72714,72262,71009,117423,55258,
38244:4339,17,2121,224,205,899,302,58,356,3661,
38281:17,302,8,654,84,518,58,616,2937,29,
38362:17,302,654,84,616,301,29,76,70,58,
38367:1099,97,813,826,1709,1164,654,17,182,546,
38376:17,908,84,899,302,8,2950,654,301,245,
38391:46631,97858,117467,25739,1948,119087,115291,113966,91590,111509,
38431:17,302,58,616,29,84,1102,76,354,650,
38445:53161,36008,89698,21896,76344,93063,68288,64325,417,77336,
38451:2265,1913,2848,347,6387,76,31633,22856,5363,17,
38466:116609,80729,79316,95547,96550,50134,66530,88175,109896,96794,
38480:107192,70303,106516,71953,58908,49016,77608,97395,100854,45091,
38546:17,2369,302,616,654,58,8,84,29,518,
38557:698,398,1382,363,1790,1462,17,46,1451,2369,
38578:1462,7680,138,521,1762,675,17,1764,70,302,
38616:5048,385,1709,1682,8231,5860,1898,4413,2677,3599,
38645:81,3423,17,76,262,2241,3137,226,2967,1884,
38648:1099,873,327,1164,2162,2121,17,1402,875,373,
38661:33713,6861,47341,56581,53492,62372,95968,117060,55653,59182,
38679:50415,92248,28462,123058,24789,71923,19583,29571,83819,21257,
38684:71953,45159,46065,109966,107091,67007,65574,65749,120423,83701,
38685:30672,99702,60958,119140,99979,68809,99458,11222,72225,52408,
38686:698,8725,826,6901,2414,429,262,4,76,2139,
38691:347,155,1550,3101,17,710,32604,1193,1023,709,
38704:409,826,902,1499,2512,65,45,1957,4268,616,
38715:95859,51422,36826,37553,98784,77972,99367,80794,32033,114943,
38736:103417,82052,66234,47937,49646,83441,116483,68809,40978,95764,
38739:120054,61662,18540,70106,79735,78032,89240,81089,35941,119128,
38766:40784,99263,98899,20392,66132,56148,57290,116455,112381,116696,
38778:2703,378,500,11808,4308,931,924,6589,11310,509,
38786:4671,533,8772,3034,7622,5975,7926,840,7334,9435,
38813:93970,30165,96427,2774,118691,22399,103704,82072,89099,45755,
38868:17,654,58,616,84,76,1102,866,354,285,
38870:17,302,616,650,654,58,8,564,394,29,
38878:749,17,97,302,1344,953,1871,654,1089,236,
38888:40,1730,3177,2337,10039,2275,1023,5097,1460,3568,
38897:106649,48054,80747,18928,18379,87415,91189,78497,93333,68043,
38945:47747,106427,43071,20099,9017,79963,79679,88174,62841,64386,
38967:533,5975,2139,500,8772,6311,7926,10981,603,3034,
38983:110506,110938,45929,121304,93333,112676,110507,119486,105320,88498,
39003:17012,26289,100411,116873,78738,108841,43411,47945,11494,115569,
39005:34468,119187,120231,84910,49140,99367,115226,8944,36474,81948,
39021:7266,21643,8810,21226,19876,6542,44151,16023,7200,23433,
39043:101,17,302,616,58,654,289,8,84,518,
39049:51151,72783,13438,8943,95724,14379,95979,6458,51079,82594,
39050:15,119,1196,322,2030,902,1550,65,146,1287,
39052:19429,116996,98672,119026,110547,83742,38196,112595,25824,74764,
39074:17233,29304,73667,55258,114897,92970,20377,61561,97204,122237,
39083:97,285,568,116,1245,1276,17,749,1410,302,
39084:81,4308,226,2379,2967,1749,3423,1884,70,6545,
39092:840,2548,157,2715,3196,11973,197,8069,3177,10541,
39105:55940,101114,69108,92723,85913,98233,57933,15310,104441,117141,
39158:441,1002,710,1744,4513,3307,13,1340,4696,1760,
39159:9354,176,6545,2021,7037,1435,4339,2068,1644,8011,
39163:104614,21999,53719,37551,28828,97906,68793,83225,22512,118046,
39188:361,17,302,654,76,354,84,29,58,254,
39232:41226,122968,68517,8234,34706,24725,120879,92672,61824,31703,
39237:17,224,616,302,58,1245,654,650,76,101,
39291:105548,108948,111857,24633,104888,59823,83947,2799,55324,107449,
39295:1730,866,10039,254,17,76,5097,4880,3568,890,
39296:81334,99454,32406,93387,121853,98351,90558,96567,39880,45847,
39308:1119,1389,1057,787,17,402,4308,8579,8151,1187,
39379:1245,17,224,407,302,654,182,616,2092,58,
39391:96,17,1403,2512,1276,2414,542,654,61,554,
39393:225,4032,5303,901,429,696,14026,790,8199,17,
39394:108194,80247,18292,120935,84881,85229,87463,120037,112691,104786,
39429:109833,48727,112848,113113,92693,17503,76970,120528,105553,84618,
39430:3176,7680,12586,4239,1803,200,924,675,18045,6589,
39432:4481,22,1131,1957,106,3661,2816,7624,3842,1044,
39458:3423,17,262,3137,780,2241,76,226,5767,986,
39469:12586,9354,2946,8199,15560,1417,1359,3578,13568,1986,
39515:441,1002,710,8928,4513,2715,1340,3618,13,371,
39518:8725,8322,11008,24425,11072,924,24933,4686,9674,16965,
39528:79417,33392,91255,73788,43802,67435,94756,105140,2598,103058,
39555:441,1002,710,2715,4513,1340,3618,1744,13,6315,
39556:302,17,654,58,616,84,354,1102,866,650,
39567:25665,119604,31319,70003,92386,41542,92601,96258,82794,87825,
39580:17,146,302,654,76,58,616,84,8,29,
39592:239,568,17,58,1348,654,285,302,6,4174,
39594:10669,10578,44219,76545,80272,117143,13819,96646,109848,119888,
39617:17937,73245,56134,88530,110938,76160,115817,111120,114095,19941,
39623:105371,40630,44930,58465,76970,114264,77173,87156,40767,33723,
39652:92785,117077,84157,105166,77926,53646,3801,123032,121128,105038,
39662:7266,21226,21643,8810,16023,23433,7200,11483,24993,22732,
39693:70,1462,378,508,1023,76,17,1592,521,117,
39694:70,17,302,226,654,76,899,616,84,138,
39707:4671,8772,7334,7622,3034,5975,7926,9435,12861,2215,
39718:7334,4671,7622,8772,9594,7468,12861,3034,9435,2215,
39730:20565,62240,99228,15698,118167,72864,80350,46134,83940,71338,
39731:88174,62219,90062,44914,83248,96491,117186,116740,46495,119736,
39796:168,719,984,463,2318,8860,5480,661,5738,574,
39821:168,441,1002,378,2715,2337,353,719,2028,1326,
39822:2703,96,483,2326,902,17,861,8,3223,8213,
39863:719,1109,302,3101,944,654,431,17,616,58,
39865:57088,120282,91318,69506,116488,75441,98356,9257,63812,53335,
39876:86724,60652,66772,96927,108036,46195,109406,84142,41505,121138,
39877:40,6901,1344,698,8772,2312,4146,10039,2843,8275,
39878:302,3039,953,84,650,138,36136,899,1127,616,
39896:89240,116119,70106,106879,12192,114722,79735,30969,109072,104648,
39903:302,3039,953,84,650,138,36136,899,1127,616,
39926:2265,1913,378,1276,190,2162,17,875,2703,294,
39927:113661,96573,34926,119536,74488,69945,98171,93338,96448,64677,
39932:81937,2974,82485,106540,17197,99250,122949,45465,104754,120175,
39940:1558,787,1220,1357,32,2944,1578,4481,10549,1254,
39967:76,17,564,4,40,2139,81,6901,96,1069,
39979:12586,7680,661,1867,8860,6665,9874,4708,574,375,
39983:7266,8810,21643,21226,19876,6542,44151,16023,7200,23433,
40040:102460,15759,84556,53646,56019,113632,117159,97812,118416,89402,
40043:361,17,302,654,76,354,84,29,58,254,
40053:3234,239,726,302,654,17,495,58,395,29,
40055:54647,59280,98612,90059,16844,8323,27292,74207,110916,110015,
40069:533,5975,6311,8772,603,1397,7926,2510,10981,13341,
40098:361,17,302,654,76,354,84,29,58,254,
40101:1245,32,17,1696,116,1109,568,76,1023,224,
40115:358,44,1030,656,11825,4453,8213,1267,3137,1957,
40120:90775,42446,50211,42613,115554,55624,82256,34033,89444,93248,
40123:1131,1382,22,4481,554,4372,1957,106,1023,377,
40129:63623,88306,17627,75810,111289,78836,105598,67690,113275,75329,
40149:17,564,302,698,866,650,2139,361,654,168,
40158:6901,2528,1651,116,2946,8783,10692,1097,1709,4146,
40163:5975,8772,6311,7926,603,10981,3034,1397,2510,9054,
40189:17,302,58,654,2669,564,29,650,616,361,
40190:262,5663,81,17,76,2275,4339,4686,921,1851,
40195:17,1119,4268,302,616,8,58,774,15,654,
40196:55324,45450,121876,51928,75091,79370,19497,116023,24700,122261,
40215:840,2021,9289,6545,44,2068,1435,7037,23768,8454,
40226:16789,1419,15657,7824,6160,58750,22612,8715,1192,379,
40229:39513,21723,121935,85544,97194,112986,45868,118089,42293,31806,
40234:398,17,1403,1822,616,1693,1196,654,302,2618,
40235:17,616,654,302,58,8,542,6,518,15,
40258:168,5738,719,1460,2337,2318,463,14754,984,2153,
40259:122713,78197,8984,101486,103276,96772,80880,59063,65999,94288,
40262:121352,58416,106952,1298,93378,106779,54711,79737,116701,118728,
40293:398,1069,402,591,46,356,787,45,3825,1245,
40307:59063,18262,58911,106826,25338,21801,103276,67121,45504,32988,
40308:2669,17,6840,1099,8,76,81,650,302,508,
