29074:542,554,616,430,1196,364,58,10181,1804,356
29080:17,302,654,76,616,58,8,866,84,29
29104:12597,1917,1617,69,3440,17,302,654,76,616
29114:115502,107180,99153,93494,91531,91392,89247,81978,81000,72187
29133:88850,89400,49538,40711,73723,25145,99835,68741,36835,31027
29135:1187,104310,885,891,16995,31315,1057,875,1389,2162
29138:17,302,654,76,616,58,8,866,84,29
29141:45110,57408,57914,25838,22534,90742,92327,99100,101426,105345
29169:17,302,654,76,616,58,8,866,84,29
29208:17,302,654,76,616,58,8,866,84,29
29214:17,302,654,76,616,58,8,866,84,29
29239:7620,12266,931,947,6913,3463,2160,16776,4604,14809
29252:25940,20416,26220,51980,15180,883,42089,60771,96993,41893
29326:17,302,654,76,616,58,8,866,84,29
29338:302,654,84,27477,58,1102,354,616,29,8
29360:17,302,654,76,616,58,8,866,84,29
29368:18005,50218,47737,88298,59343,36928,24469,3879,19496,65845
29387:19291,71615,17,302,654,76,616,58,8,866
29395:17,302,654,76,616,58,8,866,84,29
29417:52443,65139,103305,40652,69859,78944,18994,3817,30598,26741
29423:17,302,654,76,616,58,8,866,84,29
29424:101477,67694,66718,35798,29983,27676,105704,77863,60795,59844
29432:17,302,654,76,616,58,8,866,84,29
29458:117450,68341,70799,97818,94954,85800,87896,33558,93706,74686
29465:25003,48211,119868,44214,109678,97030,92184,88195,57455,59391
29468:17,302,654,76,616,58,8,866,84,29
29491:19684,72976,35774,43851,6246,18885,816,26614,82147,6749
29497:14854,59293,7227,5095,62864,64366,67900,70679,58351,77339
29524:418,1995,32678,4904,13083,8818,1728,20467,60737,60346
29525:17,302,654,76,616,58,8,866,84,29
29548:20803,54720,81237,26921,66665,15754,35992,42524,280,5662
29549:2153,1013,7180,8860,1400,984,9417,168,1740,38251
29557:34858,40181,32488,53000,14771,14347,65855,96877,92314,18879
29558:42989,2392,21479,37440,16468,24181,1011,4625,8427,36783
29561:1023,32,518,70,245,1405,8,1508,94,15
29569:449,2181,501,1511,6,554,2469,3101,1403,859
29573:10039,3568,5097,890,4743,56166,18425,8897,53895,33321
29578:17,302,654,76,616,58,8,866,84,29
29582:17,302,654,76,616,58,8,866,84,29
29607:75803,38998,90271,59333,35827,76403,34186,33322,31292,60370
29608:53432,71695,71092,68065,55360,59548,97077,72105,62166,58275
29620:554,861,1196,542,486,32199,58,289,15370,7222
29668:17,302,654,76,616,58,8,866,84,29
29700:17,302,654,76,616,58,8,866,84,29
29701:17,302,654,76,616,58,8,866,84,29
29708:114964,10049,87900,72982,17777,35239,44212,91284,24297,11648
29724:118388,31445,82972,74446,46241,26427,8084,104307,58470,50605
29725:37271,53257,55992,23284,27091,32037,34612,51830,118791,102586
29763:57414,4812,85530,87359,88136,92067,114101,89860,97875,98697
29777:8322,24933,9674,13077,30815,16965,51232,38522,6856,36432
29781:83670,113622,30718,32097,7197,9752,17787,20732,16474,7544
29786:55452,11165,46791,79183,42211,44621,49229,50921,52102,54717
29825:17,302,654,76,616,58,8,866,84,29
29837:38004,44949,9594,7334,327,84,654,302,17,17
29853:880,98723,54181,122055,117104,114328,20361,113429,100848,76626
29864:80228,67200,67477,79179,361,302,654,18288,84,354
29869:7997,45021,87046,109738,10120,27627,32108,7140,211,2097
29873:17,302,654,76,616,58,8,866,84,29
29882:17,302,654,76,616,58,8,866,84,29
29885:34120,43542,54806,60507,94404,106557,114503,115906,79352,46138
29892:6668,70031,62259,26656,40900,36658,12720,61424,49849,17848
29898:121676,120344,90529,64605,61494,39791,84434,84687,51284,65863
29914:17,302,654,76,616,58,8,866,84,29
29921:302,654,84,361,76,58,1102,354,38417,616
29922:17,302,654,76,616,58,8,866,84,29
29923:6221,25982,26798,59849,60752,27997,63239,13271,15019,72069
29930:17,302,654,76,616,58,8,866,84,29
29943:98227,82671,39756,15204,26531,56568,63473,50968,53369,104616
29956:17,302,654,76,616,58,8,866,84,29
29968:19648,11543,8692,83825,47480,83776,59964,79660,20163,52953
29972:22695,12268,74861,25930,116714,87161,82677,75617,66799,53157
29993:17,302,654,76,616,58,8,866,84,29
30054:17,302,654,76,616,58,8,866,84,29
30064:37572,32290,4507,44181,28402,1380,7737,9592,14700,7317
30071:698,4629,1924,7675,901,4171,67145,1621,624,999
30085:15521,31938,35589,46855,19233,6511,8964,19064,33499,100468
30088:48,1187,1195,2162,1594,875,39430,8131,6450,17
30094:182,1245,650,302,62,17,654,58,616,45
30100:26014,2427,15231,69518,57291,57069,54480,47011,46502,46248
30111:49976,85766,72998,41123,2058,4647,11146,2220,56176,53598
30151:64973,36743,40483,216,58738,28629,25232,39446,32261,7478
30164:66125,22351,116512,67774,77174,92198,49119,79775,17494,118688
30189:17,302,654,76,616,58,8,866,84,29
30212:67498,17,302,654,76,616,58,8,866,84
30219:9054,1397,2510,4656,50016,8640,3033,44227,6224,41417
30227:34700,119968,54100,111218,109115,107085,37022,90779,48135,55143
30247:379,42306,12812,118299,100361,48356,43716,27879,24248,16056
30264:120597,118473,89405,33999,112422,35596,10243,50362,15454,71242
30282:361,17,42907,302,12857,42912,46114,46921,48973,49783
30288:76697,69605,64682,53386,41996,36886,35870,34445,33604,20572
30290:17,302,654,76,616,58,8,866,84,29
30304:15802,11584,22108,35690,26641,79575,113350,95594,84669,78967
30309:59061,107167,32934,56380,28466,57400,60890,7362,62798,9924
30312:17295,101,29284,138,654,25256,518,542,1415,32
30328:13108,82137,24775,16468,9069,16611,34814,46776,48958,1533
30335:17,302,654,76,616,58,8,866,84,29
30354:116551,112615,107914,106458,91369,86843,77288,61723,61328,47434
30375:654,518,302,17,101,289,354,29,6,650
30392:8232,11118,92519,4484,68295,16435,20320,51027,2781,73585
30396:58,29,15,84,6,542,289,1102,101,162
30399:2778,86538,75415,40544,13087,2600,20587,95019,42073,15532
30401:5956,3265,3101,9313,12236,18293,4508,1878,23682,7446
30417:49488,50439,58351,59293,62864,64366,67900,14854,48419,46116
30453:616,1196,58,542,15,564,86267,13395,29170,104663
30481:780,5767,1884,140,70,2967,500,3423,3137,731
30482:361,17,354,654,302,254,29,84,1102,58
30487:17,302,654,76,616,58,8,866,84,29
30527:17,302,654,76,616,58,8,866,84,29
30543:107147,99994,88716,83055,61410,21855,11874,6136,3870,31490
30582:10291,36307,92822,47253,67535,23155,65572,47644,64422,63922
30610:17,302,654,76,616,58,8,866,84,29
30617:77877,56058,17235,86037,71978,63132,14853,39781,32057,30324
30621:59191,60367,60571,61966,74821,75045,75603,78805,85608,85810
30622:1617,93408,12597,121818,48197,43327,87205,52829,55235,65161
30626:10099,15906,21607,47544,96824,103775,107777,110104,122762,22303
30647:6906,51980,80521,74238,60771,26220,883,20416,41636,35910
30670:654,302,58,84,616,518,101,542,354,15
30694:741,5671,22420,29000,13581,4016,68489,78658,61592,77672
30698:17,302,654,76,616,58,8,866,84,29
30701:4754,302,654,84,58,1102,354,616,29,8
30712:4880,698,1164,1730,2008,500,5363,361,546,76
30721:28020,1745,88959,53785,26483,4322,75316,16654,2289,14521
30738:1205,19015,17995,97464,318,3618,5150,47334,46095,61762
30739:13088,30779,118769,116928,102682,89594,87689,85139,84555,81158
30764:616,58,654,15,542,302,518,61,64781,289
30767:15131,25839,114614,10060,22128,22546,37237,89789,84238,67323
30825:58,302,616,29,61,15,542,162,6,17
30840:33326,97216,27002,118276,112532,111868,107399,47631,60434,14422
30854:17,302,654,76,616,58,8,866,84,29
30874:123343,114843,100566,72313,77171,77962,120517,110827,105349,65379
30876:75852,22891,17708,80385,79906,79612,78353,76901,70072,68413
30886:68006,82641,13355,93908,94149,96057,97064,39494,39438,102624
30887:2970,31832,94719,94041,85837,84249,42319,46242,69075,113749
30901:38570,35893,69177,92714,61723,61328,77288,86843,91369,47434
30902:18114,6614,10987,40010,20911,4363,23598,32352,20104,18137
30906:19489,30439,17145,9354,17,302,654,76,616,58
30921:50463,85656,24032,68947,98736,39860,49652,58835,67350,32960
30927:3564,84,20975,616,8,1102,518,29920,79311,78607
30934:102828,85781,85548,861,616,58,302,650,29,17
30937:44323,75249,48431,3095,14966,98585,95431,12230,55661,105339
30958:114430,113428,105642,85483,81575,80300,56728,55820,47482,4783
30982:69909,33504,107384,52930,35355,118477,113296,111999,110728,101075
30984:16405,88637,114600,17,302,654,76,616,58,8
30989:17,302,654,76,616,58,8,866,84,29
30990:114522,109337,106347,103713,118900,1535,1462,786,42888,117
31000:17,302,654,76,616,58,8,866,84,29
31001:564,84,654,616,17,1102,58,302,354,301
31004:52595,47616,8322,24933,9674,13077,30815,16965,12508,38522
31005:654,302,58,726,1567,29,616,6,285,495
31010:17,302,654,76,616,58,8,866,84,29
31016:66557,110811,8322,94353,64321,23922,24933,9674,20986,26374
31023:856,72834,12937,63130,18872,6226,18215,13134,10966,7024
31034:17,302,654,76,616,58,8,866,84,29
31096:1878,9313,18293,4508,5956,12435,44423,23682,54477,11234
31105:984,5557,5480,8860,5488,135,12120,760,14226,8733
31113:17,302,654,76,616,58,8,866,84,29
31118:17,302,654,76,616,58,8,866,84,29
31130:1713,3171,47359,82077,379,76825,30019,31553,27179,18846
31151:25471,34443,18942,11931,17790,58113,21725,24012,27564,95572
31158:17,302,654,76,616,58,8,866,84,29
31159:5111,157,3196,27070,10541,14793,27094,15772,7160,5627
31175:17,302,654,76,616,58,8,866,84,29
31225:39596,14106,42965,47258,53068,26444,10764,19288,9240,14508
31236:17,302,654,76,616,58,8,866,84,29
31239:17,302,654,76,616,58,8,866,84,29
31267:32320,26325,55051,53077,114160,45844,44262,42310,26936,91943
31273:10923,120409,64949,17,302,654,76,616,58,8
31274:17,302,654,76,616,58,8,866,84,29
31275:654,84,58,301,616,8,518,29,138,70
31288:17,302,654,76,616,58,8,866,84,29
31293:1511,542,1804,101,616,58,289,279,788,2469
31321:37838,39089,68282,14237,123171,121150,110242,104853,92328,83982
31345:98162,93335,86821,33361,32431,6237,11514,30638,943,114098
31348:17,302,654,76,616,58,8,866,84,29
31352:17,302,654,76,616,58,8,866,84,29
31355:17,302,654,76,616,58,8,866,84,29
31356:610,21372,109405,51909,50793,14155,7930,85611,85088,84974
31371:616,654,302,356,2185,58,6353,554,1001,861
31386:104454,50119,224,1245,3235,62,1772,650,45,58
31405:17,302,654,76,616,58,8,866,84,29
31445:17,302,654,76,616,58,8,866,84,29
31462:21409,47644,55661,63922,98585,30196,53000,36712,18380,18327
31475:46671,302,654,84,58,1102,354,616,29,8
31497:97902,67945,79295,25055,9764,99918,119449,122095,780,10283
31499:12257,27486,64955,83943,118150,21931,33901,11732,2582,1730
31502:17,302,654,76,616,58,8,866,84,29
31508:17,302,654,76,616,58,8,866,84,29
31510:95444,66646,101917,98118,95692,53526,29327,24983,42547,11050
31541:15754,113774,106325,95421,90495,80962,73230,65608,60781,58080
31545:31670,1121,68787,82785,106297,69282,105332,64503,46941,33290
31551:35589,31938,15521,19233,18851,21929,6511,8964,30301,5343
31563:81242,68300,49755,40922,52942,2226,34134,115341,84572,73767
31578:33427,66366,118201,65428,34920,75446,70497,74785,80605,93094
31585:18850,86461,83814,89994,84210,62238,12631,16962,15971,75173
31597:47228,31748,70125,80867,94594,62870,20706,80499,16686,48932
31639:35373,69164,71432,85150,108190,21132,84944,69491,104350,34866
31644:44663,4498,32733,24059,31813,3985,63133,66718,68867,20785
31653:840,3196,27070,10541,33763,3370,5111,14793,7160,6754
31687:48436,39082,75436,24614,116814,36381,109423,48986,55193,12753
31691:17,302,654,76,616,58,8,866,84,29
31696:81079,104129,121654,44196,60576,109485,52320,63371,2021,17
31744:58,44155,654,93223,82951,16805,99653,162,8369,99545
31751:17,302,654,76,616,58,8,866,84,29
31789:17,302,654,76,616,58,8,866,84,29
31791:17,302,654,76,616,58,8,866,84,29
31806:56198,65429,33160,14092,62769,29030,60833,10819,40970,35915
31822:17,302,654,76,616,58,8,866,84,29
31890:67614,114078,107208,105193,91515,85494,76942,72590,61909,48229
31920:39829,90371,82036,7559,39870,44791,86612,23719,25637,25863
31926:73942,88355,86773,30590,38744,55357,21799,100762,89847,76131
31933:2265,6387,22856,22614,31633,48061,22507,26519,27768,40263
31937:49692,42470,77097,72981,69791,65097,86363,61296,87828,57707
31947:17,302,654,76,616,58,8,866,84,29
31955:80462,80450,79890,79571,78446,77856,75422,74383,67380,67147
31958:17,302,654,76,616,58,8,866,84,29
31985:17,302,654,76,616,58,8,866,84,29
32010:20035,105970,107411,101511,62887,12889,4576,45870,43431,100997
32032:409,62,861,616,1196,238,1245,3101,542,5604
32043:654,29,17,58,84,1102,616,6,354,650
32072:6614,63670,20104,3427,18137,6462,57987,53597,17068,18114
32076:17,302,654,76,616,58,8,866,84,29
32104:17,302,654,76,616,58,8,866,84,29
32105:302,654,58,616,84,650,29,8,736,861
32110:564,650,302,616,17,654,58,736,138,190
32123:17,302,654,76,616,58,8,866,84,29
32140:30280,19392,2764,1360,807,12710,18704,8191,31550,1402
32145:17,302,654,76,616,58,8,866,84,29
32161:9984,30245,30963,41701,110313,100642,99895,54335,89684,65971
32165:62664,102504,56538,12982,86294,18253,46287,69854,28705,65934
32180:35976,57282,58387,63658,66694,70462,117804,85612,62252,13728
32185:44371,68182,17,302,654,76,616,58,8,866
32189:111272,109369,13917,7779,18186,15460,38,21433,113807,14737
32191:77069,13512,9926,873,1164,2121,1402,1360,518,22280
32205:1730,5097,3568,4743,890,18425,53895,70959,56946,42756
32215:36328,91856,33994,33031,40009,88545,93882,9903,80992,5324
32242:59979,92357,91444,90927,90467,89111,86544,86149,86054,83730
32250:17,302,654,76,616,58,8,866,84,29
32251:17,302,654,76,616,58,8,866,84,29
32256:17,302,654,76,616,58,8,866,84,29
32286:302,654,84,58,1102,354,616,29,8,301
32291:17,302,654,76,616,58,8,866,84,29
32300:6235,364,8335,7988,8858,33293,33811,34173,34180,39848
32329:120357,111204,107599,46609,66509,77551,18902,59251,14363,44660
32338:32010,41517,33340,21912,15671,112160,6961,22313,82688,80260
32355:17,302,654,76,616,58,8,866,84,29
32356:686,6127,32616,2292,73942,77953,785,38744,27261,27242
32364:31087,36551,42083,83536,26640,21019,4802,73591,24765,9444
32379:53079,37835,24717,51826,31927,34435,98835,56879,75436,39082
32409:736,616,76,542,4017,8,1196,518,101,32
32422:50737,17,302,654,76,616,58,8,866,84
32439:654,84,302,1102,58,29,616,138,736,518
32451:302,2618,654,4400,616,58,29,1136,15583,13346
32477:30733,19528,99701,44540,95744,101157,93776,89327,55297,88867
32493:2655,10181,2181,690,965,1624,542,861,2831,238
32495:17,302,654,76,616,58,8,866,84,29
32533:123024,116303,105667,86938,48384,89593,64241,27171,16340,81315
32546:17,302,654,76,616,58,8,866,84,29
32565:101609,97056,94557,91927,86818,85460,49463,2942,93090,79649
32571:51106,5407,422,9904,2813,27231,7587,5731,86031,84295
32580:111524,84774,81134,74947,74286,33112,53097,51214,43973,94358
32583:17,302,654,76,616,58,8,866,84,29
32584:17,302,654,76,616,58,8,866,84,29
32624:110752,17,302,654,76,616,58,8,866,84
32625:123176,120003,111762,71897,62392,56418,31383,3423,22597,8511
32628:119051,86915,83869,70044,65048,56272,52246,50607,13326,8143
32641:9669,55538,43383,24124,54147,32652,58432,18260,50359,3156
32647:45,616,650,58,861,182,238,8,1245,3231
32656:30724,121863,120840,119480,119361,20116,94532,42459,42728,45348
32667:17,302,654,76,616,58,8,866,84,29
32675:921,54178,1899,56455,62290,64343,75860,81708,107702,111031
32684:3160,28061,7222,65615,12440,2424,32199,10247,13458,11881
32701:108635,16960,17,302,654,76,616,58,8,866
32707:17,302,654,76,616,58,8,866,84,29
32715:23824,25716,68455,19433,23102,34553,83706,29270,43734,55843
32751:6840,37121,34496,33518,17396,5109,14661,65145,65817,616
32773:69736,37838,13051,18287,68282,56658,39089,39682,43598,23832
32776:28866,74994,93439,104749,74338,41001,106893,104796,50142,47411
32780:56642,74797,38798,27771,25820,92269,21005,84669,95594,46704
32817:27575,27597,33274,56361,63862,104353,108744,34687,9456,17381
32819:17,302,654,76,616,58,8,866,84,29
32822:29003,3157,17,302,654,76,616,58,8,866
32823:115622,112441,112213,88399,77997,69159,65854,57114,51990,46250
32843:77917,27157,32549,16150,20626,29004,12329,63748,113352,116825
32871:12858,77552,76631,78276,75768,80261,81465,81756,81878,73917
32879:53945,55497,60895,49741,67918,67960,72257,72883,74967,41876
32893:984,21371,661,3709,25393,5480,22395,1400,168,8860
32902:17,302,654,76,616,58,8,866,84,29
32917:34515,113471,54036,37574,92818,15148,14741,25811,1166,11145
32919:106047,72211,72120,654,616,58,302,29,861,4097
32921:120518,80736,45975,100590,11401,62840,39936,805,44578,33223
32936:115924,100847,96319,87021,83195,78848,75262,71609,71543,65976
32953:17,302,654,76,616,58,8,866,84,29
32955:71695,55360,55478,93445,94153,92201,111745,66966,34862,650
32977:17,302,654,76,616,58,8,866,84,29
32978:115784,53216,65666,48602,5077,8019,9426,45444,61331,62363
32982:17,302,654,76,616,58,8,866,84,29
32984:27534,33296,16133,60374,63920,84538,79816,79116,71691,70803
32986:17,302,654,76,616,58,8,866,84,29
32994:17,302,654,76,616,58,8,866,84,29
33005:76594,76357,93336,85935,74280,61929,54763,33358,81722,90254
33043:91253,72527,25336,654,29,17,58,62091,61674,60602
33045:68836,76400,79488,61995,94521,52518,97999,38335,34413,32832
33108:11933,36601,41028,43423,67866,73882,81752,85513,89981,90321
33135:71954,49937,49736,22028,90833,28773,31171,13634,8498,4261
33136:55159,616,302,91817,86442,85331,1680,79488,95528,8290
33149:48,6450,899,4420,4299,84,2935,17,6945,891
33151:69909,33504,107384,52930,35355,118477,113296,111999,110728,101075
33181:102302,37524,55661,98585,115064,105339,47644,63922,654,301
33201:17,302,654,76,616,58,8,866,84,29
33206:17,302,654,76,616,58,8,866,84,29
33207:17,302,654,76,616,58,8,866,84,29
33225:79281,79229,79871,80754,80924,81803,73309,72753,66505,64738
33232:118308,117992,116291,116092,84933,81647,80229,75098,67663,67245
33258:17,302,654,76,616,58,8,866,84,29
33261:17,302,654,76,616,58,8,866,84,29
33268:4112,52770,17,302,654,76,616,58,8,866
33316:302,654,84,58,1102,354,616,29,8,301
33346:2030,12975,27239,37013,55545,5651,8814,35880,38079,41520
33352:48,6450,1187,899,4420,9717,6945,14370,1119,4299
33355:121330,120899,120482,119612,112037,102103,88477,87709,81697,66922
33364:1165,9572,12933,7779,1985,9172,27281,15651,3934,5119
33373:1606,12776,3448,4364,7333,14750,28212,776,12253,5080
33374:96177,54167,63121,33055,92196,2345,25,429,17,302
33406:7684,95226,90271,81303,76403,75136,67506,66687,64520,59064
33409:1201,39828,65522,48966,41546,49811,38305,34840,96412,100395
33421:12747,16801,107101,105394,102618,37588,37722,39526,47911,50933
33432:518,84,1102,5998,616,17,101,302,902,787
33443:117598,109299,106821,94376,92748,90990,82422,73151,64122,63494
33453:63384,87670,16034,17,302,654,76,616,58,8
33454:11637,1608,104976,85701,85600,70038,61444,54009,49115,26220
33491:47993,5383,57371,8814,37827,36502,34916,31965,58652,31731
33525:122516,113255,103073,34208,94421,54949,100802,94872,88658,86845
33527:17,302,654,76,616,58,8,866,84,29
33528:51952,121326,118712,26273,24071,17904,4603,16814,115852,113861
33539:119139,35320,74430,33985,8893,2030,95,2108,80536,77445
33541:97169,28837,14662,2153,28466,56380,23133,17634,90901,16929
33547:17,302,654,76,616,58,8,866,84,29
33554:17,302,654,76,616,58,8,866,84,29
33557:86808,86058,99983,19350,32731,37274,44903,17094,6469,8619
33561:103264,22018,73498,80357,29515,83430,83913,98307,108387,115181
33582:2898,103141,30598,17,302,654,76,616,58,8
33590:54166,69570,52667,47185,44395,77080,58683,61,53237,162
33614:115458,114617,109495,103226,102670,99666,96525,95380,92789,89474
33615:54577,23233,27799,28857,51934,58832,60160,66802,67506,84885
33616:45824,71201,41065,7372,27974,27648,61651,18939,47052,51070
33621:53672,4117,17,302,654,76,616,58,8,866
33652:17,302,654,76,616,58,8,866,84,29
33701:58372,58682,59191,60367,60571,60741,61966,62401,68457,71072
33702:39963,76384,1604,16330,107792,105302,104301,93949,92276,77169
33707:39336,68278,18877,14999,15612,16800,14705,2803,3756,780
33721:39941,31843,2492,94178,8386,93148,76635,42267,40168,23601
33722:119487,116326,88128,84200,75592,75097,55973,37061,28216,25014
33737:616,58,17,15,32,289,1196,62,654,861
33752:17,302,654,76,616,58,8,866,84,29
33783:112482,112275,107315,102666,102319,101071,91168,89943,89811,87721
33787:7211,16217,140,1804,2241,3423,3756,1888,6787,37636
33789:17,302,654,76,616,58,8,866,84,29
33807:4792,2632,10152,1740,2402,22159,3709,7994,8430,37045
33808:95225,23635,2614,18230,27731,28387,2412,52047,51614,50143
33809:82639,3318,92873,30781,7986,71640,68556,23945,3437,22505
33837:17,302,654,76,616,58,8,866,84,29
33841:17,302,654,76,616,58,8,866,84,29
33844:8583,25778,90894,90173,51907,698,18419,23580,12148,11282
33859:17,302,654,76,616,58,8,866,84,29
33866:17,302,654,76,616,58,8,866,84,29
33868:57825,116416,16376,52139,3918,2200,17,302,654,76
33869:113867,107878,94067,19708,87279,86325,36678,39319,77228,40758
33874:111373,107503,33787,15633,81791,751,11407,16916,4269,10827
33884:41417,24410,60044,4889,44227,6224,50016,8530,13594,14268
33910:82400,69435,65565,55749,44054,40575,96605,24894,113663,99846
33921:17,302,654,76,616,58,8,866,84,29
33988:17,302,654,76,616,58,8,866,84,29
33998:76010,31147,94293,14680,12613,73956,53377,55580,60144,14721
34022:17,302,654,76,616,58,8,866,84,29
34027:56593,51556,41026,40317,113304,25646,19645,17014,15812,70653
34041:82199,61303,50147,15830,63168,73010,46829,31156,22880,22356
34048:33217,27819,34675,37389,51868,34003,104249,35908,84004,68175
34054:17,302,654,76,616,58,8,866,84,29
34068:875,1187,48,6945,899,14370,14684,4299,25921,15242
34092:56697,10775,27165,37146,48337,54479,83353,1489,89028,104766
34093:118522,114619,114230,110719,99539,93840,70386,69957,58048,24491
34105:1754,77581,120518,92129,80736,83173,100590,45975,11401,28511
34106:76605,43783,72271,25114,29453,32648,9354,68717,69000,70150
34119:17,302,654,76,616,58,8,866,84,29
34124:6013,4611,47608,94766,7236,50222,87624,85754,16908,74552
34148:7911,616,20258,736,302,54901,18779,58,650,654
34172:50818,68631,110105,2283,123316,50572,78361,47321,56244,3911
34174:42738,39992,104324,72136,65707,13387,16651,32969,27833,9080
34179:80861,22766,45660,60686,64384,3190,285,1451,17,302
34188:58,84,1102,616,6,138,542,15,650,8
34227:122843,6363,51994,40274,80584,52097,51361,49895,44405,41654
34292:77826,42105,28088,9679,616,861,2674,1196,430,650
34293:17,302,654,76,616,58,8,866,84,29
34304:118275,116993,113950,111549,101272,85994,74054,66415,27843,51945
34309:7941,13893,37503,5851,16330,78787,39963,21112,52477,98818
34318:17,302,654,76,616,58,8,866,84,29
34335:17,302,654,76,616,58,8,866,84,29
34341:5697,53086,7030,62180,71303,73646,41912,53009,57668,63825
34347:50090,60217,16299,17,302,654,76,616,58,8
34350:91839,90135,89258,88481,86549,84890,83128,81507,81470,80898
34378:1158,68750,953,17,302,654,76,616,58,8
34398:115980,25510,83265,18059,25306,21132,34866,42438,90254,75472
34403:16745,18994,35426,120467,120221,103305,103141,103001,102624,93908
34421:1512,302,654,84,58,1102,354,616,29,8
34433:1528,3601,9417,5480,56025,15623,984,8860,18240,135
34468:3516,33177,85548,78122,2241,88739,81,64659,45478,42532
34470:190,6477,654,15,1023,179,656,616,302,138
34492:564,650,302,616,17,654,58,1069,736,138
34498:88604,23843,95106,90246,21833,119245,102947,86408,74717,70088
34499:12617,805,5726,28166,22801,26717,33644,43848,44547,60064
34511:12617,122545,119398,103476,99359,97118,94520,90233,78826,78270
34512:168,2642,8733,1400,8860,801,5480,5557,14226,760
34523:17,302,654,76,616,58,8,866,84,29
34527:17734,25569,49172,63807,80815,90885,93366,118923,123339,3374
34529:56331,58,654,302,84,861,8,1102,29,518
34541:931,11670,710,26571,63248,11268,28248,22929,6328,7642
34552:117949,106746,84159,71698,42924,35264,32279,86209,52098,31426
34553:3389,2789,12133,48,1187,3675,6732,891,1195,899
34579:17234,101798,106748,114939,104250,7694,61189,18996,24534,11015
34594:112114,73175,61348,61100,46937,69755,8168,7527,20213,24261
34603:1913,8818,4738,56363,14588,18780,83724,83231,20467,79374
34628:43199,58050,64481,65936,70242,96519,107640,116411,116857,48643
34632:19148,79030,92473,87486,84025,83457,83244,79723,74510,73067
34681:81394,81343,81267,80923,69396,68435,67744,67344,66682,66336
34697:39637,54697,63540,64416,78778,84930,86035,87724,98022,101574
34698:16514,2268,60347,29097,28682,24738,24187,353,55817,75970
34702:2941,27281,42306,40759,40511,1370,120945,10986,16187,40184
34703:17,302,654,76,616,58,8,866,84,29
34709:63771,2354,26437,35660,28996,6117,12388,27427,60434,4146
34710:26876,53311,41649,30945,92803,65753,83705,10045,26542,13457
34717:17,302,654,76,616,58,8,866,84,29
34740:654,616,302,101,29,6,542,15,84,289
34741:50023,17,302,654,76,616,58,8,866,84
34742:120981,118559,117666,100971,97478,90635,89583,84929,72793,56735
34753:41620,75114,123112,122450,114868,109306,108846,106738,106567,79099
34794:75115,61636,40853,121404,120740,111950,109872,109043,99887,99420
34820:70116,100762,89847,38744,50494,60905,21970,78050,32616,785
34833:46265,14591,87195,5724,116,68750,236,24890,1871,17
34837:17,302,654,76,616,58,8,866,84,29
34839:70265,17494,49244,80641,52854,22351,66125,53805,60495,91227
34868:17,302,654,76,616,58,8,866,84,29
34885:11448,91284,113462,108503,108234,107577,105348,99449,95079,89689
34895:17,302,654,76,616,58,8,866,84,29
34896:102308,62976,97862,92483,51824,4744,24381,52052,32210,9043
34901:29483,70970,108357,49421,9380,106981,78588,79867,84712,98692
34906:17,302,654,76,616,58,8,866,84,29
34917:66419,17,302,654,76,616,58,8,866,84
34936:90412,112434,34251,17,302,654,76,616,58,8
34973:68034,48052,86709,11315,20841,32089,27729,46781,80492,42607
34974:616,654,15,29,650,542,861,554,17,518
34976:17,302,654,76,616,58,8,866,84,29
34978:47099,88144,51288,53873,34020,21578,13717,9434,45853,48652
35005:60962,59708,28645,2543,72190,71013,67389,58348,53722,50284
35021:72982,78934,78813,77981,76071,75419,60864,60924,61509,62000
35026:17,302,654,76,616,58,8,866,84,29
35086:63964,60900,31225,17,302,654,76,616,58,8
35087:616,302,654,17,861,6,554,542,8,15
35092:15184,36088,37265,34554,23467,28308,16166,47693,36715,62151
35127:17,302,654,76,616,58,8,866,84,29
35150:1511,4904,15,616,654,61,1196,58,1086,32
35151:58,15,1403,616,554,542,289,861,999,564
35166:37773,39668,29532,99712,69113,10519,44004,17865,30977,47327
35167:13894,9497,65718,64212,70369,73826,61710,48480,28294,26510
35176:13544,3423,3718,52495,81,8511,109814,83238,64519,64361
35211:46547,49796,64535,69907,75903,6905,27127,38284,85202,105317
35212:85445,37528,59900,3520,89975,88930,88748,88667,88278,84072
35214:4979,22801,33223,28166,10543,39619,23098,56217,15475,48992
35229:17,302,654,76,616,58,8,866,84,29
35231:1749,7211,140,22597,1888,8283,8511,13544,3374,16680
35241:62809,86716,37652,96799,35943,35726,97017,98307,98863,29515
35244:108487,26380,20710,3750,61540,72287,83991,88308,104383,109240
35251:51671,50517,49385,43336,42988,42949,40830,36733,34348,33176
35255:17,302,654,76,616,58,8,866,84,29
35274:17,302,654,76,616,58,8,866,84,29
35275:62536,69667,32556,13338,4459,10041,1527,189,81432,1352
35289:17,302,654,76,616,58,8,866,84,29
35296:17,302,654,76,616,58,8,866,84,29
35297:56113,11800,82549,64628,12791,51035,74967,72766,58858,41876
35311:115458,114617,109495,103226,102670,99666,96525,95380,92789,89474
35332:616,766,861,483,542,1231,1511,1614,4904,364
35348:58,654,861,302,1196,542,17,554,356,15
35365:84,302,654,616,58,1102,15,101,6,289
35380:58,302,29,17,861,84,1102,542,15,6
